,age,gender,degree,extra_degree,nationality,married,experience,qualified
435,24.0,0.0,1.0,0.0,0.0,0.0,3.0,0
436,39.0,0.0,0.0,0.0,0.0,0.0,12.0,0
437,60.0,0.0,1.0,1.0,0.0,0.0,37.0,1
438,39.0,1.0,1.0,1.0,0.0,1.0,11.0,1
439,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0
440,34.0,1.0,1.0,0.0,0.0,0.0,10.0,0
441,55.0,1.0,1.0,0.0,0.0,1.0,28.0,1
442,29.0,0.0,1.0,1.0,0.0,0.0,2.0,1
443,57.0,1.0,0.0,0.0,1.0,1.0,36.0,0
444,37.0,1.0,0.0,0.0,1.0,0.0,19.0,0
445,53.0,1.0,1.0,1.0,1.0,1.0,19.0,1
446,33.0,0.0,1.0,1.0,1.0,0.0,8.0,1
447,58.0,1.0,1.0,1.0,0.0,0.0,29.0,1
448,43.0,0.0,1.0,0.0,0.0,1.0,21.0,1
449,46.0,1.0,0.0,0.0,0.0,1.0,10.0,0
450,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0
451,34.0,1.0,1.0,1.0,0.0,0.0,11.0,1
452,30.0,1.0,0.0,0.0,0.0,0.0,7.0,0
453,60.0,0.0,0.0,0.0,1.0,0.0,30.0,0
454,48.0,1.0,0.0,0.0,1.0,1.0,27.0,0
455,26.0,1.0,0.0,0.0,0.0,0.0,3.0,0
456,47.0,0.0,1.0,0.0,0.0,0.0,25.0,1
457,43.0,0.0,1.0,1.0,0.0,0.0,14.0,1
458,54.0,1.0,0.0,0.0,0.0,0.0,20.0,0
459,33.0,1.0,1.0,1.0,1.0,0.0,2.0,0
460,33.0,1.0,1.0,1.0,0.0,0.0,9.0,1
461,64.0,1.0,1.0,1.0,0.0,0.0,29.0,1
462,44.0,1.0,1.0,1.0,0.0,0.0,7.0,1
463,54.0,0.0,1.0,0.0,0.0,0.0,33.0,1
464,63.0,1.0,0.0,0.0,0.0,1.0,34.0,0
465,61.0,0.0,1.0,1.0,1.0,0.0,36.0,1
466,62.0,1.0,1.0,1.0,1.0,0.0,39.0,1
467,28.0,0.0,0.0,0.0,1.0,0.0,5.0,0
468,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0
469,35.0,0.0,1.0,1.0,1.0,1.0,4.0,1
470,52.0,0.0,1.0,1.0,0.0,1.0,27.0,1
471,53.0,0.0,1.0,0.0,0.0,1.0,25.0,1
472,28.0,0.0,1.0,0.0,0.0,0.0,4.0,1
473,54.0,1.0,0.0,0.0,1.0,1.0,29.0,0
474,43.0,1.0,1.0,1.0,0.0,1.0,14.0,1
475,30.0,1.0,1.0,1.0,1.0,1.0,7.0,1
476,38.0,1.0,0.0,0.0,1.0,1.0,11.0,0
477,38.0,0.0,0.0,0.0,0.0,0.0,16.0,0
478,58.0,0.0,1.0,1.0,0.0,1.0,26.0,1
479,30.0,1.0,1.0,1.0,0.0,0.0,4.0,1
480,32.0,0.0,1.0,1.0,1.0,0.0,5.0,1
481,34.0,0.0,1.0,1.0,1.0,0.0,2.0,1
482,51.0,1.0,0.0,0.0,1.0,0.0,15.0,0
483,53.0,1.0,0.0,0.0,0.0,0.0,34.0,0
484,35.0,0.0,1.0,1.0,0.0,0.0,5.0,1
485,62.0,0.0,0.0,0.0,1.0,1.0,42.0,1
486,55.0,1.0,0.0,0.0,0.0,0.0,9.0,0
487,63.0,1.0,1.0,0.0,0.0,1.0,21.0,0
488,30.0,1.0,1.0,1.0,0.0,0.0,7.0,1
489,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0
490,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0
491,42.0,0.0,1.0,0.0,1.0,0.0,11.0,1
492,44.0,0.0,1.0,0.0,0.0,0.0,18.0,1
493,35.0,0.0,1.0,1.0,0.0,1.0,9.0,1
494,31.0,1.0,1.0,0.0,1.0,1.0,5.0,0
495,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0
496,42.0,1.0,1.0,1.0,0.0,1.0,9.0,1
497,29.0,0.0,1.0,1.0,0.0,0.0,5.0,1
498,52.0,0.0,0.0,0.0,1.0,1.0,4.0,0
499,44.0,0.0,1.0,0.0,1.0,1.0,23.0,1
500,59.0,1.0,0.0,0.0,0.0,0.0,41.0,0
501,29.0,1.0,1.0,0.0,1.0,0.0,6.0,0
502,52.0,0.0,1.0,1.0,0.0,0.0,20.0,1
503,26.0,0.0,1.0,1.0,1.0,0.0,1.0,1
504,27.0,1.0,1.0,1.0,1.0,0.0,3.0,0
505,27.0,0.0,1.0,0.0,1.0,0.0,6.0,1
506,36.0,0.0,0.0,0.0,0.0,1.0,11.0,0
507,39.0,1.0,0.0,0.0,0.0,1.0,4.0,0
508,21.0,0.0,0.0,0.0,1.0,0.0,3.0,0
509,63.0,1.0,1.0,1.0,1.0,0.0,31.0,1
510,46.0,0.0,1.0,1.0,0.0,0.0,22.0,1
511,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0
512,32.0,0.0,1.0,1.0,1.0,0.0,3.0,1
513,41.0,1.0,1.0,1.0,0.0,0.0,17.0,1
514,43.0,1.0,0.0,0.0,0.0,0.0,12.0,0
515,41.0,1.0,1.0,1.0,1.0,0.0,4.0,0
516,43.0,0.0,0.0,0.0,1.0,1.0,14.0,0
517,33.0,1.0,1.0,0.0,0.0,1.0,8.0,0
518,50.0,1.0,1.0,0.0,0.0,0.0,29.0,1
519,33.0,0.0,1.0,1.0,1.0,1.0,7.0,1
520,58.0,1.0,1.0,1.0,0.0,0.0,20.0,1
521,58.0,1.0,1.0,1.0,1.0,0.0,22.0,1
522,42.0,1.0,1.0,0.0,1.0,0.0,17.0,1
523,49.0,0.0,1.0,1.0,1.0,1.0,15.0,1
524,45.0,1.0,1.0,0.0,0.0,1.0,15.0,1
525,37.0,1.0,0.0,0.0,1.0,0.0,19.0,0
526,36.0,1.0,0.0,0.0,1.0,1.0,12.0,0
527,38.0,1.0,0.0,0.0,1.0,0.0,17.0,0
528,59.0,0.0,1.0,0.0,0.0,1.0,16.0,0
529,38.0,0.0,0.0,0.0,0.0,0.0,17.0,0
530,33.0,1.0,0.0,0.0,0.0,0.0,11.0,0
531,39.0,0.0,0.0,0.0,1.0,0.0,17.0,0
532,61.0,1.0,1.0,1.0,0.0,1.0,19.0,1
533,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0
534,21.0,1.0,0.0,0.0,0.0,1.0,1.0,0
535,57.0,1.0,1.0,1.0,0.0,0.0,22.0,1
536,31.0,1.0,1.0,0.0,0.0,0.0,5.0,0
537,51.0,0.0,1.0,1.0,0.0,0.0,25.0,1
538,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0
539,54.0,1.0,0.0,0.0,0.0,0.0,15.0,0
540,42.0,0.0,0.0,0.0,1.0,1.0,23.0,1
541,56.0,1.0,1.0,1.0,0.0,0.0,29.0,1
542,28.0,0.0,1.0,1.0,1.0,0.0,5.0,1
543,36.0,1.0,1.0,0.0,0.0,1.0,7.0,0
544,30.0,0.0,1.0,1.0,1.0,0.0,7.0,1
545,34.0,1.0,1.0,1.0,0.0,0.0,8.0,1
546,55.0,1.0,1.0,0.0,0.0,1.0,21.0,1
547,32.0,0.0,1.0,1.0,1.0,1.0,3.0,1
548,45.0,0.0,0.0,0.0,0.0,1.0,18.0,0
549,53.0,1.0,0.0,0.0,1.0,1.0,29.0,0
550,26.0,1.0,1.0,1.0,1.0,0.0,3.0,0
551,33.0,1.0,1.0,1.0,0.0,0.0,8.0,1
552,26.0,0.0,1.0,1.0,0.0,0.0,1.0,1
553,29.0,1.0,0.0,0.0,1.0,1.0,10.0,0
554,24.0,0.0,1.0,0.0,1.0,0.0,2.0,1
555,34.0,1.0,1.0,1.0,1.0,0.0,11.0,1
556,47.0,1.0,1.0,0.0,1.0,1.0,24.0,1
557,47.0,1.0,1.0,1.0,0.0,0.0,21.0,1
558,36.0,0.0,0.0,0.0,0.0,1.0,18.0,1
559,36.0,1.0,1.0,0.0,0.0,0.0,15.0,1
560,39.0,1.0,1.0,1.0,0.0,0.0,8.0,1
561,44.0,0.0,1.0,1.0,0.0,0.0,15.0,1
562,34.0,1.0,0.0,0.0,0.0,0.0,8.0,0
563,41.0,1.0,1.0,0.0,1.0,1.0,20.0,1
564,29.0,1.0,1.0,1.0,0.0,0.0,4.0,1
565,47.0,1.0,1.0,0.0,0.0,1.0,24.0,1
566,24.0,1.0,1.0,1.0,1.0,0.0,1.0,0
567,34.0,1.0,1.0,1.0,1.0,1.0,9.0,1
568,33.0,1.0,1.0,0.0,0.0,0.0,11.0,1
569,53.0,0.0,1.0,1.0,0.0,0.0,29.0,1
570,27.0,0.0,0.0,0.0,1.0,0.0,3.0,0
571,34.0,0.0,1.0,1.0,1.0,0.0,9.0,1
572,59.0,1.0,0.0,0.0,0.0,1.0,27.0,0
573,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0
574,55.0,0.0,0.0,0.0,0.0,0.0,36.0,1
575,31.0,1.0,1.0,0.0,0.0,0.0,3.0,0
576,47.0,1.0,0.0,0.0,0.0,0.0,21.0,0
577,47.0,0.0,0.0,0.0,0.0,1.0,20.0,0
578,27.0,0.0,1.0,0.0,1.0,0.0,6.0,1
579,24.0,1.0,0.0,0.0,0.0,0.0,4.0,0
580,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0
581,50.0,1.0,0.0,0.0,1.0,1.0,26.0,0
582,51.0,1.0,1.0,0.0,0.0,0.0,20.0,1
583,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0
584,25.0,0.0,1.0,1.0,1.0,0.0,2.0,1
585,35.0,0.0,0.0,0.0,1.0,1.0,2.0,0
586,24.0,0.0,1.0,0.0,0.0,0.0,2.0,0
587,60.0,0.0,1.0,0.0,0.0,1.0,31.0,1
588,40.0,1.0,0.0,0.0,1.0,1.0,21.0,0
589,60.0,0.0,1.0,1.0,1.0,1.0,21.0,1
590,54.0,0.0,1.0,1.0,0.0,0.0,31.0,1
591,26.0,1.0,1.0,0.0,1.0,0.0,1.0,0
592,48.0,0.0,1.0,0.0,1.0,0.0,21.0,1
593,30.0,1.0,0.0,0.0,0.0,1.0,7.0,0
594,64.0,0.0,1.0,0.0,0.0,1.0,35.0,1
595,47.0,1.0,0.0,0.0,0.0,0.0,25.0,0
596,55.0,1.0,0.0,0.0,0.0,0.0,37.0,0
597,41.0,0.0,0.0,0.0,1.0,0.0,9.0,0
598,25.0,0.0,1.0,1.0,0.0,0.0,2.0,1
599,60.0,1.0,1.0,1.0,0.0,1.0,37.0,1
600,49.0,1.0,1.0,1.0,0.0,1.0,11.0,1
601,24.0,0.0,1.0,0.0,0.0,0.0,3.0,1
602,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0
603,60.0,0.0,0.0,0.0,0.0,0.0,36.0,0
604,54.0,0.0,1.0,0.0,1.0,0.0,16.0,1
605,50.0,1.0,1.0,0.0,0.0,1.0,25.0,1
606,30.0,1.0,1.0,0.0,0.0,0.0,2.0,0
607,25.0,1.0,1.0,1.0,0.0,0.0,2.0,0
608,34.0,1.0,1.0,1.0,1.0,1.0,5.0,1
609,22.0,0.0,0.0,0.0,0.0,0.0,3.0,0
610,44.0,0.0,1.0,0.0,0.0,1.0,11.0,1
611,34.0,1.0,0.0,0.0,0.0,1.0,11.0,0
612,42.0,1.0,0.0,0.0,0.0,1.0,24.0,0
613,61.0,0.0,0.0,0.0,0.0,0.0,41.0,0
614,45.0,1.0,1.0,0.0,1.0,0.0,23.0,1
615,53.0,1.0,1.0,1.0,0.0,1.0,23.0,1
616,56.0,1.0,0.0,0.0,0.0,1.0,5.0,0
617,52.0,0.0,1.0,1.0,1.0,1.0,11.0,1
618,56.0,1.0,1.0,1.0,0.0,1.0,28.0,1
619,33.0,1.0,1.0,1.0,1.0,0.0,7.0,1
620,20.0,1.0,0.0,0.0,1.0,0.0,2.0,0
621,24.0,1.0,0.0,0.0,1.0,0.0,5.0,0
622,41.0,0.0,0.0,0.0,1.0,0.0,6.0,0
623,58.0,0.0,1.0,0.0,0.0,0.0,5.0,0
624,28.0,1.0,1.0,1.0,0.0,0.0,0.0,0
625,40.0,0.0,1.0,1.0,1.0,1.0,10.0,1
626,55.0,0.0,1.0,1.0,0.0,1.0,29.0,1
627,29.0,0.0,1.0,1.0,1.0,0.0,6.0,1
628,54.0,1.0,1.0,0.0,0.0,0.0,28.0,1
629,40.0,0.0,1.0,1.0,1.0,0.0,5.0,1
630,50.0,1.0,0.0,0.0,0.0,1.0,9.0,0
631,57.0,1.0,1.0,1.0,0.0,0.0,19.0,1
632,36.0,1.0,1.0,1.0,1.0,0.0,9.0,1
633,34.0,0.0,0.0,0.0,0.0,0.0,15.0,0
634,45.0,1.0,1.0,1.0,0.0,0.0,2.0,0
635,35.0,1.0,0.0,0.0,0.0,1.0,10.0,0
636,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0
637,38.0,1.0,1.0,1.0,0.0,1.0,9.0,1
638,49.0,1.0,1.0,1.0,0.0,0.0,14.0,1
639,43.0,0.0,1.0,0.0,0.0,0.0,15.0,1
640,42.0,1.0,1.0,0.0,0.0,0.0,18.0,1
641,32.0,1.0,1.0,1.0,1.0,1.0,0.0,0
642,34.0,0.0,0.0,0.0,0.0,0.0,5.0,0
643,43.0,1.0,1.0,0.0,0.0,1.0,13.0,1
644,31.0,0.0,1.0,1.0,1.0,0.0,7.0,1
645,44.0,1.0,0.0,0.0,1.0,1.0,22.0,0
646,63.0,1.0,0.0,0.0,0.0,1.0,45.0,0
647,23.0,1.0,0.0,0.0,1.0,0.0,3.0,0
648,41.0,0.0,0.0,0.0,0.0,1.0,4.0,0
649,50.0,0.0,1.0,1.0,1.0,1.0,24.0,1
650,47.0,0.0,0.0,0.0,0.0,0.0,28.0,1
651,32.0,1.0,0.0,0.0,1.0,0.0,10.0,0
652,50.0,1.0,1.0,0.0,1.0,0.0,28.0,1
653,53.0,0.0,0.0,0.0,0.0,1.0,23.0,0
654,29.0,1.0,1.0,1.0,0.0,1.0,1.0,0
655,40.0,1.0,1.0,1.0,0.0,1.0,8.0,1
656,24.0,1.0,1.0,0.0,0.0,0.0,3.0,0
657,53.0,1.0,1.0,1.0,1.0,0.0,25.0,1
658,46.0,0.0,1.0,0.0,1.0,1.0,24.0,1
659,21.0,1.0,1.0,0.0,1.0,1.0,0.0,0
660,40.0,1.0,1.0,1.0,0.0,0.0,12.0,1
661,44.0,0.0,1.0,0.0,0.0,1.0,9.0,0
662,52.0,1.0,1.0,1.0,0.0,1.0,24.0,1
663,63.0,0.0,1.0,1.0,0.0,0.0,35.0,1
664,44.0,0.0,1.0,1.0,0.0,0.0,0.0,0
665,30.0,1.0,1.0,1.0,0.0,1.0,4.0,1
666,55.0,1.0,1.0,1.0,0.0,0.0,20.0,1
667,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0
668,54.0,0.0,1.0,1.0,0.0,0.0,1.0,0
669,28.0,0.0,1.0,1.0,1.0,0.0,5.0,1
670,43.0,0.0,0.0,0.0,1.0,0.0,24.0,0
671,31.0,1.0,0.0,0.0,0.0,0.0,13.0,0
672,55.0,1.0,1.0,1.0,0.0,1.0,13.0,1
673,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0
674,22.0,0.0,1.0,1.0,1.0,0.0,0.0,1
675,33.0,1.0,1.0,1.0,1.0,0.0,8.0,1
676,59.0,0.0,1.0,0.0,0.0,1.0,15.0,0
677,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0
678,24.0,1.0,1.0,1.0,1.0,0.0,0.0,0
679,32.0,0.0,0.0,0.0,0.0,1.0,14.0,1
680,49.0,1.0,1.0,0.0,1.0,0.0,24.0,1
681,34.0,1.0,1.0,1.0,0.0,1.0,8.0,1
682,44.0,1.0,0.0,0.0,0.0,1.0,8.0,0
683,37.0,0.0,0.0,0.0,0.0,0.0,4.0,0
684,59.0,0.0,1.0,1.0,1.0,1.0,17.0,1
685,47.0,0.0,1.0,0.0,0.0,0.0,13.0,1
686,23.0,1.0,1.0,0.0,1.0,0.0,2.0,0
687,34.0,1.0,0.0,0.0,1.0,1.0,1.0,0
688,31.0,1.0,1.0,0.0,0.0,0.0,8.0,1
689,63.0,0.0,1.0,0.0,0.0,1.0,38.0,1
690,25.0,0.0,0.0,0.0,0.0,0.0,4.0,0
691,49.0,0.0,1.0,1.0,0.0,0.0,19.0,1
692,42.0,1.0,1.0,0.0,0.0,1.0,18.0,1
693,25.0,0.0,1.0,1.0,0.0,0.0,0.0,1
694,40.0,0.0,1.0,0.0,0.0,1.0,5.0,0
695,45.0,0.0,1.0,1.0,0.0,1.0,17.0,1
696,27.0,0.0,0.0,0.0,0.0,0.0,6.0,0
697,56.0,1.0,1.0,1.0,0.0,0.0,25.0,1
698,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0
699,29.0,1.0,1.0,1.0,1.0,0.0,3.0,0
700,50.0,1.0,0.0,0.0,0.0,0.0,28.0,0
701,38.0,1.0,1.0,0.0,1.0,1.0,8.0,0
702,32.0,1.0,1.0,0.0,1.0,0.0,7.0,0
703,53.0,1.0,0.0,0.0,1.0,1.0,33.0,0
704,40.0,1.0,1.0,1.0,0.0,0.0,10.0,1
705,52.0,1.0,1.0,0.0,0.0,1.0,31.0,1
706,27.0,1.0,1.0,1.0,0.0,1.0,3.0,1
707,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0
708,23.0,1.0,1.0,0.0,0.0,0.0,2.0,0
709,50.0,0.0,1.0,0.0,0.0,1.0,17.0,1
710,56.0,0.0,1.0,1.0,1.0,1.0,10.0,1
711,25.0,1.0,1.0,1.0,1.0,0.0,1.0,0
712,54.0,0.0,1.0,1.0,1.0,1.0,22.0,1
713,52.0,0.0,1.0,0.0,0.0,1.0,15.0,1
714,56.0,1.0,0.0,0.0,0.0,1.0,36.0,0
715,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0
716,27.0,1.0,1.0,1.0,0.0,0.0,2.0,0
717,41.0,0.0,0.0,0.0,1.0,0.0,6.0,0
718,33.0,0.0,0.0,0.0,1.0,0.0,3.0,0
719,58.0,0.0,0.0,0.0,0.0,1.0,32.0,0
720,27.0,1.0,1.0,1.0,0.0,0.0,4.0,1
721,32.0,1.0,1.0,1.0,0.0,1.0,6.0,1
722,39.0,0.0,0.0,0.0,0.0,0.0,19.0,0
723,39.0,0.0,1.0,0.0,0.0,0.0,9.0,1
724,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0
725,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0
726,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0
727,63.0,1.0,0.0,0.0,0.0,0.0,27.0,0
728,42.0,1.0,0.0,0.0,1.0,0.0,9.0,0
729,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0
730,56.0,0.0,1.0,1.0,0.0,0.0,26.0,1
731,37.0,1.0,1.0,0.0,1.0,0.0,16.0,1
732,48.0,0.0,1.0,1.0,0.0,0.0,23.0,1
733,45.0,1.0,0.0,0.0,0.0,1.0,16.0,0
734,28.0,1.0,1.0,0.0,0.0,0.0,7.0,0
735,44.0,0.0,1.0,1.0,0.0,0.0,17.0,1
736,57.0,0.0,1.0,0.0,0.0,1.0,36.0,1
737,36.0,0.0,1.0,1.0,0.0,1.0,10.0,1
738,34.0,1.0,1.0,1.0,1.0,1.0,4.0,1
739,35.0,1.0,0.0,0.0,1.0,1.0,13.0,0
740,25.0,0.0,1.0,1.0,0.0,0.0,2.0,1
741,48.0,1.0,0.0,0.0,0.0,1.0,21.0,0
742,32.0,1.0,1.0,1.0,1.0,0.0,9.0,1
743,37.0,0.0,1.0,0.0,0.0,1.0,5.0,0
744,30.0,0.0,1.0,1.0,1.0,0.0,6.0,1
745,53.0,0.0,0.0,0.0,0.0,0.0,28.0,0
746,50.0,0.0,1.0,1.0,1.0,1.0,25.0,1
747,62.0,0.0,0.0,0.0,0.0,0.0,42.0,1
748,46.0,0.0,1.0,1.0,1.0,0.0,21.0,1
749,26.0,1.0,0.0,0.0,0.0,0.0,6.0,0
750,60.0,1.0,1.0,1.0,0.0,1.0,35.0,1
751,56.0,0.0,1.0,0.0,0.0,0.0,28.0,1
752,27.0,1.0,1.0,1.0,1.0,0.0,1.0,0
753,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0
754,26.0,0.0,1.0,1.0,0.0,0.0,1.0,1
755,22.0,1.0,0.0,0.0,0.0,0.0,3.0,0
756,64.0,0.0,0.0,0.0,0.0,0.0,31.0,0
757,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0
758,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0
759,36.0,0.0,0.0,0.0,1.0,0.0,18.0,1
760,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0
761,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0
762,22.0,0.0,0.0,0.0,1.0,0.0,3.0,0
763,62.0,0.0,1.0,1.0,1.0,1.0,31.0,1
764,31.0,0.0,1.0,0.0,0.0,1.0,10.0,1
765,39.0,1.0,1.0,1.0,0.0,1.0,12.0,1
766,48.0,1.0,1.0,1.0,0.0,1.0,23.0,1
767,27.0,0.0,0.0,0.0,0.0,0.0,5.0,0
768,51.0,0.0,0.0,0.0,0.0,0.0,26.0,0
769,46.0,0.0,1.0,0.0,1.0,0.0,14.0,1
770,44.0,1.0,0.0,0.0,0.0,1.0,22.0,0
771,33.0,1.0,1.0,0.0,0.0,0.0,9.0,1
772,43.0,0.0,1.0,0.0,0.0,1.0,18.0,1
773,61.0,0.0,1.0,1.0,0.0,1.0,32.0,1
774,47.0,1.0,1.0,1.0,0.0,1.0,11.0,1
775,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0
776,33.0,1.0,1.0,1.0,0.0,1.0,0.0,0
777,46.0,0.0,0.0,0.0,0.0,0.0,14.0,0
778,26.0,0.0,1.0,1.0,1.0,0.0,1.0,1
779,43.0,1.0,1.0,1.0,0.0,0.0,17.0,1
780,27.0,0.0,1.0,0.0,1.0,0.0,2.0,0
781,64.0,0.0,1.0,1.0,0.0,0.0,40.0,1
782,48.0,0.0,1.0,0.0,1.0,0.0,25.0,1
783,38.0,1.0,1.0,0.0,0.0,1.0,17.0,1
784,34.0,1.0,0.0,0.0,0.0,0.0,10.0,0
785,29.0,0.0,1.0,1.0,0.0,1.0,5.0,1
786,29.0,1.0,1.0,1.0,1.0,0.0,5.0,1
787,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0
788,43.0,0.0,0.0,0.0,0.0,0.0,22.0,1
789,48.0,1.0,1.0,0.0,1.0,0.0,24.0,1
790,56.0,0.0,1.0,1.0,0.0,1.0,24.0,1
791,27.0,1.0,1.0,1.0,0.0,1.0,2.0,0
792,39.0,0.0,1.0,1.0,1.0,0.0,13.0,1
793,26.0,0.0,0.0,0.0,1.0,0.0,7.0,0
794,41.0,1.0,1.0,0.0,0.0,1.0,20.0,1
795,44.0,0.0,1.0,1.0,0.0,0.0,9.0,1
796,29.0,0.0,0.0,0.0,1.0,0.0,4.0,0
797,57.0,1.0,0.0,0.0,1.0,1.0,30.0,0
798,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0
799,60.0,1.0,1.0,0.0,0.0,0.0,7.0,0
800,24.0,1.0,0.0,0.0,0.0,0.0,4.0,0
801,54.0,0.0,0.0,0.0,0.0,1.0,33.0,0
802,27.0,1.0,1.0,0.0,0.0,0.0,6.0,0
803,45.0,1.0,0.0,0.0,0.0,1.0,25.0,0
804,28.0,1.0,1.0,1.0,0.0,0.0,1.0,0
805,49.0,1.0,1.0,1.0,0.0,1.0,12.0,1
806,53.0,1.0,0.0,0.0,0.0,0.0,32.0,0
807,42.0,1.0,1.0,0.0,1.0,0.0,6.0,0
808,36.0,0.0,1.0,1.0,0.0,0.0,7.0,1
809,34.0,0.0,1.0,0.0,0.0,1.0,9.0,1
810,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0
811,23.0,1.0,1.0,0.0,0.0,0.0,1.0,0
812,53.0,0.0,0.0,0.0,1.0,0.0,13.0,0
813,44.0,1.0,1.0,0.0,1.0,0.0,13.0,1
814,31.0,0.0,1.0,1.0,1.0,1.0,8.0,1
815,63.0,1.0,1.0,0.0,0.0,0.0,36.0,1
816,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0
817,31.0,1.0,1.0,1.0,1.0,0.0,5.0,1
818,36.0,1.0,1.0,1.0,0.0,0.0,5.0,1
819,59.0,0.0,0.0,0.0,0.0,1.0,19.0,0
820,36.0,0.0,0.0,0.0,0.0,0.0,17.0,1
821,26.0,1.0,1.0,0.0,1.0,0.0,4.0,0
822,37.0,1.0,1.0,1.0,1.0,0.0,10.0,1
823,46.0,0.0,1.0,1.0,0.0,1.0,19.0,1
824,60.0,1.0,1.0,1.0,0.0,0.0,17.0,1
825,42.0,0.0,1.0,0.0,0.0,0.0,16.0,1
826,31.0,1.0,1.0,1.0,0.0,0.0,8.0,1
827,24.0,0.0,1.0,1.0,0.0,0.0,1.0,1
828,58.0,1.0,1.0,0.0,1.0,1.0,29.0,1
829,34.0,1.0,1.0,0.0,0.0,0.0,12.0,1
830,51.0,0.0,0.0,0.0,0.0,1.0,28.0,0
831,44.0,0.0,1.0,0.0,0.0,0.0,11.0,1
832,54.0,1.0,0.0,0.0,1.0,1.0,9.0,0
833,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0
834,30.0,1.0,1.0,1.0,1.0,0.0,4.0,1
835,46.0,0.0,0.0,0.0,0.0,1.0,23.0,0
836,64.0,1.0,0.0,0.0,0.0,0.0,37.0,0
837,49.0,1.0,1.0,1.0,0.0,1.0,26.0,1
838,28.0,1.0,1.0,1.0,0.0,1.0,4.0,1
839,32.0,1.0,1.0,0.0,0.0,0.0,6.0,0
840,38.0,1.0,1.0,1.0,0.0,0.0,14.0,1
841,60.0,0.0,1.0,1.0,0.0,0.0,21.0,1
842,56.0,1.0,0.0,0.0,0.0,0.0,26.0,0
843,55.0,1.0,1.0,0.0,0.0,1.0,16.0,0
844,46.0,0.0,0.0,0.0,0.0,1.0,19.0,0
845,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0
846,62.0,1.0,0.0,0.0,0.0,0.0,20.0,0
847,39.0,0.0,0.0,0.0,1.0,1.0,3.0,0
848,32.0,1.0,1.0,1.0,0.0,0.0,7.0,1
849,28.0,1.0,1.0,0.0,0.0,0.0,5.0,0
850,38.0,1.0,1.0,1.0,0.0,0.0,8.0,1
851,36.0,0.0,0.0,0.0,0.0,0.0,18.0,1
852,43.0,0.0,1.0,0.0,0.0,1.0,7.0,0
853,48.0,0.0,1.0,1.0,1.0,0.0,10.0,1
854,30.0,0.0,1.0,0.0,1.0,0.0,8.0,1
855,28.0,1.0,1.0,1.0,1.0,0.0,5.0,1
856,31.0,0.0,1.0,1.0,0.0,1.0,1.0,1
857,47.0,1.0,1.0,1.0,0.0,1.0,16.0,1
858,37.0,0.0,0.0,0.0,0.0,0.0,17.0,1
859,27.0,0.0,1.0,1.0,0.0,0.0,3.0,1
860,58.0,0.0,1.0,1.0,0.0,0.0,3.0,0
861,35.0,0.0,1.0,1.0,1.0,1.0,7.0,1
862,50.0,0.0,1.0,1.0,0.0,1.0,10.0,1
863,48.0,0.0,1.0,1.0,0.0,1.0,17.0,1
864,61.0,1.0,1.0,0.0,0.0,0.0,7.0,0
865,46.0,1.0,1.0,1.0,0.0,1.0,16.0,1
866,52.0,1.0,0.0,0.0,1.0,0.0,26.0,0
867,28.0,0.0,1.0,1.0,1.0,1.0,3.0,1
868,51.0,1.0,1.0,1.0,0.0,0.0,28.0,1
869,49.0,1.0,0.0,0.0,0.0,0.0,31.0,1
870,61.0,1.0,1.0,1.0,0.0,1.0,37.0,1
